source language,target language,translation engine is,preferred engine
bn,ckb,Google,false
bn,co,Google,false
bn,cs,Google,false
bn,cy,Google,false
bn,da,Google,false
bn,de,Google,false
bn,dv,Google,false
bn,ee,Google,false
bn,el,Google,false
bn,en,Google,false
bn,eo,Google,false
bn,es,Google,false
bn,et,Google,false
bn,eu,Google,false
bn,fa,Google,false
bn,fi,Google,false
bn,fr,Google,false
bn,fy,Google,false
bn,ga,Google,false
bn,gan,Google,false
bn,gd,Google,false
bn,gl,Google,false
bn,gn,Google,false
bn,gom,Google,false
bn,gu,Google,false
bn,ha,Google,false
bn,haw,Google,false
bn,he,Google,false
bn,hi,Google,false
bn,hr,Google,false
bn,ht,Google,false
bn,hu,Google,false
bn,hy,Google,false
bn,id,Google,false
bn,ig,Google,false
bn,ilo,Google,false
bn,is,Google,false
bn,it,Google,false
bn,ja,Google,false
bn,jv,Google,false
bn,ka,Google,false
bn,kk,Google,false
bn,km,Google,false
bn,kn,Google,false
bn,ko,Google,false
bn,ku,Google,false
bn,ky,Google,false
bn,la,Google,false
bn,lb,Google,false
bn,lg,Google,false
bn,ln,Google,false
bn,lo,Google,false
bn,lt,Google,false
bn,lv,Google,false
bn,mai,Google,false
bn,mg,Google,false
bn,mi,Google,false
bn,mk,Google,false
bn,ml,Google,false
bn,mn,Google,false
bn,mni,Google,false
bn,mr,Google,false
bn,ms,Google,false
bn,mt,Google,false
bn,my,Google,false
bn,ne,Google,false
bn,nl,Google,false
bn,no,Google,false
bn,nso,Google,false
bn,ny,Google,false
bn,om,Google,false
bn,or,Google,false
bn,pa,Google,false
bn,pl,Google,false
bn,ps,Google,false
bn,pt,Google,false
bn,qu,Google,false
bn,ro,Google,false
bn,ru,Google,false
bn,rw,Google,false
bn,sa,Google,false
bn,sd,Google,false
bn,sh,Google,false
bn,si,Google,false
bn,simple,Google,false
bn,sk,Google,false
bn,sl,Google,false
bn,sm,Google,false
bn,sn,Google,false
bn,so,Google,false
bn,sq,Google,false
bn,sr,Google,false
bn,st,Google,false
bn,su,Google,false
bn,sv,Google,false
bn,sw,Google,false
bn,ta,Google,false
bn,te,Google,false
bn,tg,Google,false
bn,th,Google,false
bn,ti,Google,false
bn,tk,Google,false
bn,tl,Google,false
bn,tr,Google,false
bn,ts,Google,false
bn,tt,Google,false
bn,tw,Google,false
bn,ug,Google,false
bn,uk,Google,false
bn,ur,Google,false
bn,uz,Google,false
bn,vi,Google,false
bn,wuu,Google,false
bn,xh,Google,false
bn,yi,Google,false
bn,yo,Google,false
bn,yue,Google,false
bn,zh,Google,true
bn,zu,Google,false
bs,af,Google,false
bs,am,Google,false
bs,ar,Google,false
bs,arz,Google,false
bs,as,Google,false
bs,ay,Google,false
bs,az,Google,false
bs,be,Google,false
bs,be-tarask,Google,false
bs,bg,Google,false
bs,bho,Google,false
bs,bm,Google,false
bs,bn,Google,false
bs,ca,Google,false
bs,ceb,Google,false
bs,ckb,Google,false
bs,co,Google,false
bs,cs,Google,false
bs,cy,Google,false
bs,da,Google,false
bs,de,Google,false
bs,dv,Google,false
bs,ee,Google,false
bs,el,Google,false
bs,en,Google,false
bs,eo,Google,false
bs,es,Google,false
bs,et,Google,false
bs,eu,Google,false
bs,fa,Google,false
bs,fi,Google,false
bs,fr,Google,false
bs,fy,Google,false
bs,ga,Google,false
bs,gan,Google,false
bs,gd,Google,false
bs,gl,Google,false
bs,gn,Google,false
bs,gom,Google,false
bs,gu,Google,false
bs,ha,Google,false
bs,haw,Google,false
bs,he,Google,false
bs,hi,Google,false
bs,hr,Google,false
bs,ht,Google,false
bs,hu,Google,false
bs,hy,Google,false
bs,id,Google,false
bs,ig,Google,false
bs,ilo,Google,false
bs,is,Google,false
bs,it,Google,false
bs,ja,Google,false
bs,jv,Google,false
bs,ka,Google,false
bs,kk,Google,false
bs,km,Google,false
bs,kn,Google,false
bs,ko,Google,false
bs,ku,Google,false
bs,ky,Google,false
bs,la,Google,false
bs,lb,Google,false
bs,lg,Google,false
bs,ln,Google,false
bs,lo,Google,false
bs,lt,Google,false
bs,lv,Google,false
bs,mai,Google,false
bs,mg,Google,false
bs,mi,Google,false
bs,mk,Google,false
bs,ml,Google,false
bs,mn,Google,false
bs,mni,Google,false
bs,mr,Google,false
bs,ms,Google,false
bs,mt,Google,false
bs,my,Google,false
bs,ne,Google,false
bs,nl,Google,false
bs,no,Google,false
bs,nso,Google,false
bs,ny,Google,false
bs,om,Google,false
bs,or,Google,false
bs,pa,Google,false
bs,pl,Google,false
bs,ps,Google,false
bs,pt,Google,false
bs,qu,Google,false
bs,ro,Google,false
bs,ru,Google,false
bs,rw,Google,false
bs,sa,Google,false
bs,sd,Google,false
bs,sh,Google,false
bs,si,Google,false
bs,simple,Google,false
bs,sk,Google,false
bs,sl,Google,false
bs,sm,Google,false
bs,sn,Google,false
bs,so,Google,false
bs,sq,Google,false
bs,sr,Google,false
bs,st,Google,false
bs,su,Google,false
bs,sv,Google,false
bs,sw,Google,false
bs,ta,Google,false
bs,te,Google,false
bs,tg,Google,false
bs,th,Google,false
bs,ti,Google,false
bs,tk,Google,false
bs,tl,Google,false
bs,tr,Google,false
bs,ts,Google,false
bs,tt,Google,false
bs,tw,Google,false
bs,ug,Google,false
bs,uk,Google,false
bs,ur,Google,false
bs,uz,Google,false
bs,vi,Google,false
bs,wuu,Google,false
bs,xh,Google,false
bs,yi,Google,false
bs,yo,Google,false
bs,yue,Google,false
bs,zh,Google,true
bs,zu,Google,false
ca,af,Google,false
ca,am,Google,false
ca,ar,Google,false
ca,arz,Google,false
ca,as,Google,false
ca,ay,Google,false
ca,az,Google,false
ca,be,Google,false
ca,be-tarask,Google,false
ca,bg,Google,false
ca,bho,Google,false
ca,bm,Google,false
ca,bn,Google,false
ca,bs,Google,false
ca,ceb,Google,false
ca,ckb,Google,false
ca,co,Google,false
ca,cs,Google,false
ca,cy,Google,false
ca,da,Google,false
ca,de,Google,false
ca,dv,Google,false
ca,ee,Google,false
ca,el,Google,false
ca,en,Google,false
ca,eo,Google,false
ca,es,Google,true
ca,et,Google,false
ca,eu,Google,false
ca,fa,Google,false
ca,fi,Google,false
ca,fr,Google,false
ca,fy,Google,false
ca,ga,Google,false
ca,gan,Google,false
ca,gd,Google,false
ca,gl,Google,true
ca,gn,Google,false
ca,gom,Google,false
ca,gu,Google,false
ca,ha,Google,false
ca,haw,Google,false
ca,he,Google,false
ca,hi,Google,false
ca,hr,Google,false
ca,ht,Google,false
ca,hu,Google,false
ca,hy,Google,false
ca,id,Google,false
ca,ig,Google,false
ca,ilo,Google,false
ca,is,Google,false
ca,it,Google,false
ca,ja,Google,false
ca,jv,Google,false
ca,ka,Google,false
ca,kk,Google,false
ca,km,Google,false
ca,kn,Google,false
ca,ko,Google,false
ca,ku,Google,false
ca,ky,Google,false
ca,la,Google,false
ca,lb,Google,false
ca,lg,Google,false
ca,ln,Google,false
ca,lo,Google,false
ca,lt,Google,false
ca,lv,Google,false
ca,mai,Google,false
ca,mg,Google,false
ca,mi,Google,false
ca,mk,Google,false
ca,ml,Google,false
ca,mn,Google,false
ca,mni,Google,false
ca,mr,Google,false
ca,ms,Google,false
ca,mt,Google,false
ca,my,Google,false
ca,ne,Google,false
ca,nl,Google,false
ca,no,Google,false
ca,nso,Google,false
ca,ny,Google,false
ca,om,Google,false
ca,or,Google,false
ca,pa,Google,false
ca,pl,Google,false
ca,ps,Google,false
ca,pt,Google,false
ca,qu,Google,false
ca,ro,Google,false
ca,ru,Google,false
ca,rw,Google,false
ca,sa,Google,false
ca,sd,Google,false
ca,sh,Google,false
ca,si,Google,false
ca,simple,Google,true
ca,sk,Google,false
ca,sl,Google,false
ca,sm,Google,false
ca,sn,Google,false
ca,so,Google,false
ca,sq,Google,false
ca,sr,Google,false
ca,st,Google,false
ca,su,Google,false
ca,sv,Google,false
ca,sw,Google,false
ca,ta,Google,false
ca,te,Google,false
ca,tg,Google,false
ca,th,Google,false
ca,ti,Google,false
ca,tk,Google,false
ca,tl,Google,false
ca,tr,Google,false
ca,ts,Google,false
ca,tt,Google,false
ca,tw,Google,false
ca,ug,Google,false
ca,uk,Google,false
ca,ur,Google,false
ca,uz,Google,false
ca,vi,Google,false
ca,wuu,Google,false
ca,xh,Google,false
ca,yi,Google,false
ca,yo,Google,false
ca,yue,Google,false
ca,zh,Google,true
ca,zu,Google,false
ceb,af,Google,false
ceb,am,Google,false
ceb,ar,Google,false
ceb,arz,Google,false
ceb,as,Google,false
ceb,ay,Google,false
ceb,az,Google,false
ceb,be,Google,false
ceb,be-tarask,Google,false
ceb,bg,Google,false
ceb,bho,Google,false
ceb,bm,Google,false
ceb,bn,Google,false
ceb,bs,Google,false
ceb,ca,Google,false
ceb,ckb,Google,false
ceb,co,Google,false
ceb,cs,Google,false
ceb,cy,Google,false
ceb,da,Google,false
ceb,de,Google,false
ceb,dv,Google,false
ceb,ee,Google,false
ceb,el,Google,false
ceb,en,Google,false
ceb,eo,Google,false
ceb,es,Google,false
ceb,et,Google,false
ceb,eu,Google,false
ceb,fa,Google,false
ceb,fi,Google,false
ceb,fr,Google,false
ceb,fy,Google,false
ceb,ga,Google,false
ceb,gan,Google,false
ceb,gd,Google,false
ceb,gl,Google,false
ceb,gn,Google,false
ceb,gom,Google,false
ceb,gu,Google,false
ceb,ha,Google,false
ceb,haw,Google,false
ceb,he,Google,false
ceb,hi,Google,false
ceb,hr,Google,false
ceb,ht,Google,false
ceb,hu,Google,false
ceb,hy,Google,false
ceb,id,Google,false
ceb,ig,Google,false
ceb,ilo,Google,false
ceb,is,Google,false
ceb,it,Google,false
ceb,ja,Google,false
ceb,jv,Google,false
ceb,ka,Google,false
ceb,kk,Google,false
ceb,km,Google,false
ceb,kn,Google,false
ceb,ko,Google,false
